"162,7","179,3","841,8","810,5","32162,8","37,15"
"284,6","164,7","942,0","847,7","27138,6","33,98"
"372,4","223,4","913,4","582,1","49925,4","32,16"
"129,4","175,4","849,7","721,3","30772,2","32,63"
"231,3","189,1","948,6","867,3","35773,9","23,62"
"324,4","188,2","1004,5","804,6","35404,2","38,59"
"271,5","187,2","948,6","838,9","35036,4","33,03"
"245,0","183,7","937,8","844,0","33728,1","28,64"
"437,1","158,8","947,7","697,8","25204,7","53,67"
"225,1","191,3","1007,5","742,4","36594,2","13,09"
"196,0","188,2","946,1","790,1","35404,2","16,83"
"470,4","188,2","917,5","698,0","35404,2","33,88"
"351,8","150,9","923,2","785,0","22776,8","65,44"
"303,8","188,2","991,8","813,4","35404,2","35,04"
"511,6","143,1","878,1","878,1","20471,9","73,49"
"149,9","174,4","980,0","805,6","30429,3","18,63"
"371,9","150,8","1111,6","592,9","22747,3","46,16"
"332,2","193,1","948,6","765,4","37272,2","34,47"
"196,0","188,2","946,1","790,1","35404,2","11,18"
"318,5","180,3","1041,7","767,3","32515,3","29,96"
"335,2","223,4","913,4","656,6","49925,4","51,08"
"149,0","180,3","972,2","799,7","32515,3","11,94"
"260,7","223,4","913,4","656,6","49925,4","46,09"
"136,8","188,2","1026,1","790,8","35404,2","7,90"
"255,8","197,0","846,7","745,8","38801,1","31,75"
"207,8","155,8","1063,7","783,5","24279,9","19,13"
"481,2","205,8","864,4","685,0","42353,6","58,40"
"245,0","178,4","1078,0","803,6","31812,3","12,48"
"307,7","175,4","851,6","676,2","30772,2","45,31"
"312,4","152,6","835,1","862,8","23282,5","54,39"
"186,9","158,9","1068,2","787,9","25235,9","14,74"
"379,3","153,9","919,2","828,1","23672,9","25,00"
"210,6","152,5","994,0","765,0","23252,6","51,16"
"355,3","161,6","925,8","740,7","26115,2","77,71"
"296,0","198,9","954,5","800,7","39577,1","26,21"
"225,4","191,6","1008,8","743,4","36706,7","19,68"
"271,7","157,5","1040,5","766,9","24801,8","65,61"
"249,9","188,2","872,0","926,1","35404,2","10,02"
"324,4","188,2","1004,5","804,6","35404,2","37,15"
"465,5","177,5","835,1","765,9","31498,4","66,93"
"271,5","187,2","948,6","838,9","35036,4","31,68"
"303,7","164,4","895,6","638,2","27041,8","37,46"
"209,5","178,1","1044,7","769,8","31707,5","39,43"
"269,6","156,3","1032,5","762,0","24432,8","50,30"
"190,8","162,3","986,3","887,8","26337,4","24,49"
"465,5","223,4","913,4","582,1","49925,4","41,39"
"213,8","138,0","1054,2","776,8","19039,6","35,24"
"213,8","138,0","1054,2","776,8","19039,6","26,87"
"250,2","184,8","900,6","734,3","34161,4","33,12"
"146,0","188,2","916,3","610,5","35404,2","24,09"
"246,4","189,0","1022,7","739,2","35736,9","38,48"
"312,4","152,6","835,1","862,8","23282,5","32,73"
"294,0","180,3","1053,5","779,1","32515,3","26,31"
"151,7","189,4","1026,5","682,8","35885,2","12,21"
"136,8","188,2","1026,1","790,8","35404,2","38,57"
"149,9","174,4","849,7","807,5","30429,3","25,71"
"430,2","182,3","867,2","693,7","33226,0","54,98"
"141,1","154,8","924,1","827,1","23975,4","15,11"
"366,5","166,7","907,6","741,6","27788,2","45,28"
"209,4","178,1","1044,5","769,7","31707,5","29,78"
"208,3","156,1","987,6","885,5","24371,6","42,06"
"335,2","223,4","913,4","656,6","49925,4","53,96"
"186,5","158,7","1066,3","786,5","25173,6","27,90"
"358,7","187,5","807,8","741,8","35146,5","64,59"
"303,8","188,2","951,6","833,6","35404,2","9,67"
"150,0","174,9","849,9","807,5","30600,5","25,71"
"150,5","215,7","904,7","644,7","46525,6","16,17"
"148,6","180,7","972,2","799,6","32656,8","11,94"
"120,1","199,4","939,0","784,1","39772,3","10,14"
"470,4","188,2","917,3","706,6","35404,2","53,19"
"130,3","188,2","908,9","822,4","35404,2","13,39"
"274,2","169,0","808,6","788,8","28544,8","51,77"
"186,2","223,4","913,4","656,6","49925,4","45,99"
"481,2","205,8","864,4","685,0","42353,6","25,10"
"332,2","193,1","948,6","765,4","37272,2","20,55"
"150,9","223,4","828,1","599,8","49925,4","23,85"
"151,9","189,1","859,5","850,6","35773,9","23,31"
"271,6","157,4","954,4","858,1","24771,0","50,02"
"169,0","153,7","986,2","839,3","23612,6","33,02"
"141,1","188,2","797,7","788,9","35404,2","29,27"
"153,9","188,2","916,7","765,6","35404,2","9,50"
"309,8","182,0","957,5","675,5","33118,9","23,95"
"245,2","199,4","958,0","680,2","39772,3","9,54"
"223,4","182,0","936,7","660,8","33118,9","21,48"
"514,5","185,2","1102,5","600,7","34306,4","47,43"
"278,3","175,4","825,2","785,0","30772,2","23,65"
"289,1","181,3","1047,6","753,6","32869,7","24,68"
"290,1","188,2","1063,3","749,7","35404,2","28,80"
"291,3","171,3","1002,3","738,4","29345,1","55,61"
"372,4","223,4","913,4","582,1","49925,4","39,94"
"165,5","155,1","1059,2","780,3","24066,6","30,50"
"210,6","152,5","994,0","765,0","23252,6","55,50"
"416,5","150,4","835,1","869,4","22629,2","63,90"
"227,2","170,5","1035,3","762,9","29077,1","26,23"
"190,8","166,8","978,0","883,8","27820,9","42,52"
"163,5","199,4","956,1","678,7","39772,3","33,27"
"269,5","179,3","1066,2","791,8","32162,8","24,01"
"232,3","242,1","835,9","681,1","58593,0","28,06"
"207,8","155,8","1063,7","783,5","24279,9","30,72"
"292,1","182,7","861,4","798,9","33369,1","41,79"
"163,7","160,7","987,2","754,7","25830,9","52,39"
"229,1","193,9","928,1","835,2","37613,5","33,87"
"271,5","187,2","948,6","838,9","35036,4","25,45"
"178,3","182,0","992,2","700,0","33118,9","27,38"
"149,9","188,2","870,2","924,2","35404,2","17,60"
"298,9","192,1","939,8","690,9","36894,7","29,52"
"289,8","168,1","936,0","842,0","28247,5","39,14"
"186,5","163,3","1057,4","782,9","26656,4","24,35"
"196,0","176,4","1102,5","828,1","31117,0","12,01"
"415,5","174,4","805,6","735,0","30429,3","38,22"
"244,1","154,9","968,0","871,2","24005,8","30,23"
"231,3","190,1","948,6","867,3","36145,6","18,05"
"332,2","181,3","1038,8","738,9","32869,7","31,02"
"163,7","160,7","987,2","754,7","25830,9","15,21"
"178,4","166,8","1038,2","765,1","27820,9","30,64"
"299,2","199,4","946,1","618,4","39772,3","42,51"
"190,8","166,8","978,0","883,8","27820,9","43,39"
"164,6","119,4","1037,5","764,5","14247,8","38,45"
"148,0","163,7","971,2","756,6","26784,6","15,26"
"280,6","141,8","984,5","787,6","20108,9","75,26"
"259,2","191,6","815,9","774,6","36706,7","40,71"
"163,7","160,7","987,2","754,7","25830,9","55,67"
"318,5","180,3","1041,7","767,3","32515,3","17,19"
"307,0","172,0","1026,0","599,6","29580,6","65,27"
"138,5","199,4","952,4","733,5","39772,3","38,87"
"419,0","223,4","913,4","582,1","49925,4","42,15"
"291,3","171,3","1002,3","738,4","29345,1","50,92"
"246,4","184,7","1007,8","742,5","34125,2","35,91"
"389,1","182,3","1019,2","719,3","33226,0","36,20"
"470,4","188,2","917,3","706,6","35404,2","23,90"
"280,6","141,8","984,5","787,6","20108,9","23,91"
"306,7","174,4","849,7","807,5","30429,3","43,50"
"188,2","188,2","911,2","701,8","35404,2","21,05"
"186,2","223,4","913,4","656,6","49925,4","49,65"
"514,5","185,2","1102,5","600,7","34306,4","33,12"
"161,7","160,5","985,5","882,9","25768,0","35,83"
"169,5","188,2","927,9","839,7","35404,2","31,46"
"306,7","174,4","982,0","675,2","30429,3","36,06"
"198,0","201,9","923,2","785,0","40755,5","21,53"
"416,5","150,4","835,1","869,4","22629,2","48,22"
"271,7","157,5","1040,5","766,9","24801,8","29,84"
"372,4","223,4","913,4","582,1","49925,4","39,75"
"247,0","181,3","1088,8","768,3","32869,7","19,30"
"141,9","177,2","959,9","795,3","31394,2","12,94"
"233,2","182,3","1096,6","773,2","33226,0","11,81"
"209,4","178,1","1044,5","769,7","31707,5","52,82"
"342,0","188,2","1026,1","789,9","35404,2","38,70"
"331,1","171,4","925,8","740,7","29378,6","66,44"
"475,3","143,1","1097,6","784,0","20471,9","70,55"
"377,3","182,3","946,7","747,7","33226,0","22,76"
"225,4","191,6","1008,8","743,4","36706,7","23,99"
"494,9","191,1","1009,4","617,4","36519,2","62,74"
"342,0","188,2","1034,9","792,8","35404,2","15,55"
"267,5","195,0","912,4","746,8","38032,8","31,60"
"161,7","171,6","985,7","731,7","29445,9","32,43"
"156,8","178,4","807,5","861,4","31812,3","38,61"
"367,5","182,3","1017,2","742,8","33226,0","25,54"
"231,3","188,2","953,1","734,1","35404,2","46,82"
"319,5","195,0","785,0","776,2","38032,8","39,87"
"291,3","171,3","1002,3","738,4","29345,1","21,47"
"106,1","199,4","919,4","832,0","39772,3","28,65"
"332,2","193,1","948,6","765,4","37272,2","31,40"
"307,0","174,9","981,9","674,9","30600,5","40,23"
"136,8","188,2","1026,1","790,8","35404,2","43,33"
"303,8","188,2","950,6","833,0","35404,2","37,35"
"139,1","170,0","864,9","769,6","28910,2","43,72"
"233,3","183,0","930,9","830,1","33476,6","43,41"
"351,8","150,9","923,2","785,0","22776,8","67,38"
"343,0","198,9","954,5","759,5","39577,1","26,79"
"490,0","196,0","1102,5","600,7","38416,0","36,20"
"229,1","193,9","928,1","835,2","37613,5","22,38"
"246,4","189,0","1022,7","739,2","35736,9","39,35"
"250,4","182,0","1006,1","709,8","33118,9","16,90"
"143,6","197,9","842,8","812,9","39149,4","19,59"
"209,2","156,0","1022,7","756,5","24341,0","43,75"
"161,7","160,5","985,5","882,9","25768,0","37,20"
"379,3","153,9","919,2","828,1","23672,9","44,98"
"147,0","170,3","1047,9","661,3","29010,3","36,68"
"374,9","182,0","1026,8","724,5","33118,9","23,59"
"275,4","182,3","1081,9","758,5","33226,0","14,21"
"209,5","178,1","1044,7","769,8","31707,5","46,19"
"151,7","189,4","859,7","850,3","35885,2","9,55"
"312,4","152,6","835,1","862,8","23282,5","24,70"
"210,6","152,5","994,0","765,0","23252,6","17,66"
"416,5","150,4","835,1","869,4","22629,2","63,90"
"225,1","191,3","1007,5","742,4","36594,2","30,72"
"517,4","181,3","901,6","705,6","32869,7","55,69"
"271,7","157,5","1040,5","766,9","24801,8","46,76"
"149,6","174,5","979,7","805,8","30463,5","18,63"
"169,5","188,2","927,9","839,7","35404,2","6,80"
"271,5","187,2","948,6","838,9","35036,4","30,63"
"529,2","169,5","1102,5","600,7","28743,8","40,81"
"465,5","177,5","835,1","765,9","31498,4","72,71"
"283,2","191,1","905,5","744,8","36519,2","45,32"
"165,5","155,1","1059,2","780,3","24066,6","7,25"
"190,8","162,3","986,3","887,8","26337,4","25,21"
"366,5","166,7","907,6","741,6","27788,2","62,13"
"156,8","198,9","812,4","695,8","39577,1","32,18"
"196,0","188,2","946,1","790,1","35404,2","42,39"
"520,7","139,0","835,1","875,8","19311,0","55,27"
"170,0","161,5","986,1","777,6","26083,5","54,94"
"355,3","161,6","925,8","740,7","26115,2","54,78"
"293,8","207,3","860,6","713,0","42960,9","23,36"
"218,0","185,5","947,8","852,9","34415,4","11,35"
"380,8","154,7","835,1","907,2","23945,1","54,10"
"465,5","223,4","913,4","582,1","49925,4","38,50"
"186,5","163,3","1057,4","782,9","26656,4","12,30"
"481,2","197,0","805,6","685,0","38801,1","60,62"
"136,8","188,2","1026,1","790,8","35404,2","43,81"
"366,5","166,7","907,6","741,6","27788,2","33,71"
"343,0","182,3","1029,0","754,6","33226,0","19,87"
"248,9","194,0","948,6","845,7","37651,5","27,08"
"232,2","242,0","835,8","681,5","58545,6","28,06"
"145,0","177,4","822,2","866,3","31463,7","15,21"
"281,3","184,2","885,9","682,1","33944,4","41,10"
"382,1","143,0","925,8","740,7","20443,9","80,95"
"332,2","193,1","948,6","765,4","37272,2","26,50"
"169,0","153,7","986,2","839,3","23612,6","36,93"
"177,8","166,2","1034,5","762,2","27625,1","13,35"
"145,0","154,8","982,0","813,4","23975,4","17,59"
"249,9","188,2","872,0","926,1","35404,2","21,42"
"315,6","182,3","932,0","694,8","33226,0","51,37"
"351,8","150,9","923,2","785,0","22776,8","37,84"
"140,1","187,2","947,7","630,1","35036,4","29,13"
"437,1","158,8","947,7","697,8","25204,7","55,89"
"366,5","186,2","992,7","715,4","34670,4","38,27"
"149,0","164,6","925,1","681,1","27106,3","35,62"
"153,9","188,2","916,7","765,6","35404,2","16,55"
"416,5","150,4","835,1","869,4","22629,2","63,90"
"198,0","201,9","923,2","785,0","40755,5","14,77"
"324,4","188,2","958,4","808,5","35404,2","38,22"
"299,2","199,4","946,1","618,4","39772,3","53,51"
"190,8","162,3","986,3","887,8","26337,4","33,28"
"351,8","150,9","923,2","785,0","22776,8","35,04"
"229,3","185,2","961,4","744,8","34306,4","38,51"
"470,4","188,2","917,3","706,6","35404,2","43,01"
"393,8","144,5","927,9","835,1","20866,4","40,28"
"282,2","188,2","913,4","703,4","35404,2","23,05"
"282,2","188,2","913,4","703,4","35404,2","38,02"
"297,9","223,4","913,4","656,6","49925,4","46,85"
"178,4","166,8","1038,2","765,1","27820,9","42,63"
"155,8","172,5","970,2","773,2","29749,4","32,10"
"218,0","185,5","947,8","852,9","34415,4","23,96"
"160,7","177,4","832,0","829,1","31463,7","14,79"
"189,6","182,0","978,2","690,2","33118,9","16,86"
"326,3","188,2","912,6","825,7","35404,2","15,31"
"324,4","188,2","1004,5","804,6","35404,2","17,09"
"208,3","156,1","987,6","885,5","24371,6","25,78"
"157,0","199,1","812,1","695,5","39655,1","34,60"
"178,4","166,8","1038,2","765,1","27820,9","7,17"
"505,7","158,8","785,0","786,0","25204,7","40,54"
"170,3","168,9","987,1","731,7","28511,7","37,05"
"437,1","158,8","947,7","697,8","25204,7","24,52"
"209,2","156,0","1022,7","756,5","24341,0","15,30"
"213,8","138,0","1054,2","776,8","19039,6","60,75"
"481,2","205,8","864,4","685,0","42353,6","32,82"
"290,1","188,2","1063,3","749,7","35404,2","13,92"
"208,3","156,1","987,6","885,5","24371,6","13,27"
"291,3","171,3","1002,3","738,4","29345,1","46,45"
"470,4","188,2","917,5","698,0","35404,2","23,91"
"233,3","183,0","930,9","830,1","33476,6","19,53"
"174,4","176,3","987,2","731,9","31082,4","38,38"
"247,1","189,9","818,8","805,0","36071,1","32,73"
"113,7","188,2","891,6","874,1","35404,2","9,89"
"416,5","150,4","835,1","869,4","22629,2","63,01"
"162,8","173,0","1037,4","764,5","29918,6","10,54"
"145,1","154,9","981,8","813,5","24005,8","17,60"
"151,9","190,1","862,4","685,0","36145,6","28,41"
"209,4","151,7","1032,4","760,9","23014,1","39,35"
"284,4","182,0","978,2","690,2","33118,9","32,38"
"437,1","158,8","947,7","697,8","25204,7","34,65"
"271,5","187,2","948,6","838,9","35036,4","11,13"
"373,8","182,0","1082,5","768,6","33118,9","14,25"
"367,5","182,3","1017,2","742,8","33226,0","37,45"
"382,1","143,0","925,8","740,7","20443,9","57,91"
"355,3","161,6","925,8","740,7","26115,2","34,59"
"151,9","189,1","1026,1","683,1","35773,9","12,21"
"190,8","162,3","986,3","887,8","26337,4","36,59"
"416,5","150,4","835,1","869,4","22629,2","63,01"
"216,4","182,0","1033,9","729,4","33118,9","25,24"
"315,6","198,9","954,5","784,0","39577,1","24,68"
"207,8","155,8","1063,7","783,5","24279,9","46,86"
"178,3","182,0","992,2","700,0","33118,9","12,12"
"155,6","182,0","1019,8","719,6","33118,9","20,65"
"142,1","180,3","816,3","862,4","32515,3","28,58"
"245,0","188,0","929,9","840,1","35330,5","38,85"
"186,9","158,9","1068,2","787,9","25235,9","39,76"
"351,8","150,9","923,2","785,0","22776,8","23,17"
"379,3","153,9","919,2","828,1","23672,9","47,01"
"152,9","216,6","836,9","601,7","46906,9","28,82"
"247,0","182,3","1088,8","768,3","33226,0","11,24"
"190,8","166,8","978,0","883,8","27820,9","36,52"
"158,8","175,2","821,3","726,6","30703,5","33,08"
"155,8","197,0","831,0","655,6","38801,1","30,26"
"245,0","178,4","1078,0","803,6","31812,3","20,45"
"190,8","166,8","978,0","883,8","27820,9","11,94"
"306,7","174,4","980,0","805,6","30429,3","24,60"
"246,8","143,2","985,9","881,8","20499,9","33,26"
"374,4","182,3","1088,8","768,3","33226,0","11,24"
"355,3","161,6","925,8","740,7","26115,2","54,78"
"130,3","188,2","908,9","822,4","35404,2","27,31"
"247,0","181,3","1088,8","768,3","32869,7","13,44"
"326,3","188,2","912,6","825,7","35404,2","40,85"
"214,5","155,3","1057,1","779,0","24127,4","25,53"
"490,0","148,0","1012,3","641,9","21898,1","68,44"
"207,8","199,4","953,9","735,0","39772,3","6,67"
"292,2","205,5","862,0","729,3","42232,7","31,24"
"162,8","173,0","1037,4","764,5","29918,6","28,06"
"415,5","174,4","864,4","735,0","30429,3","31,37"
"342,0","188,2","1034,9","792,8","35404,2","40,04"
"186,2","223,4","913,4","656,6","49925,4","40,04"
"377,3","182,3","946,7","747,7","33226,0","6,14"
"194,6","188,2","958,8","809,0","35404,2","27,46"
"366,5","166,7","907,6","741,6","27788,2","59,87"
"342,0","188,2","1034,9","792,8","35404,2","8,83"
"209,4","178,1","1044,5","769,7","31707,5","17,64"
"372,4","223,4","913,4","656,6","49925,4","51,85"
"207,8","155,8","1063,7","783,5","24279,9","44,18"
"186,2","223,4","913,4","656,6","49925,4","52,62"
"324,4","188,2","958,4","808,5","35404,2","30,82"
"106,1","199,4","919,4","832,0","39772,3","20,18"
"208,3","156,1","987,6","885,5","24371,6","41,70"
"281,6","183,8","886,3","682,0","33800,1","42,92"
"331,1","171,4","925,8","740,7","29378,6","58,69"
"275,4","182,3","1081,9","758,5","33226,0","21,99"
